task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
16	16/8ef5dc	1637136	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (KA2)	COMPLETED	0	2025-02-28 15:44:35.299	8m 11s	8m 10s	721.2%	446.5 MB	3.9 GB	97 GB	92 GB
31	4d/cf467c	1671572	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (KA2)	COMPLETED	0	2025-02-28 15:52:47.016	2m 10s	2m 10s	686.9%	27.4 GB	42.8 GB	7 GB	2.4 GB
32	58/2b7720	1685895	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (KA2)	COMPLETED	0	2025-02-28 15:54:58.416	3m 17s	3m 17s	105.8%	6.4 MB	14.2 MB	2.4 GB	2.4 GB
18	43/30ad66	1671363	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (KB2)	COMPLETED	0	2025-02-28 15:52:46.010	10m 57s	10m 57s	736.7%	503.9 MB	3.8 GB	129.3 GB	122.6 GB
33	cd/0b4e4e	1707884	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (KB2)	COMPLETED	0	2025-02-28 16:03:44.321	2m 26s	2m 25s	689.4%	27.5 GB	42.8 GB	9.7 GB	3.7 GB
34	5b/20a5f6	1723625	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (KB2)	COMPLETED	0	2025-02-28 16:06:11.092	4m 59s	4m 58s	106.1%	6.3 MB	14.2 MB	3.7 GB	3.7 GB
19	57/84aa3e	1707685	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (NA1)	COMPLETED	0	2025-02-28 16:03:43.316	11m 43s	11m 42s	738.9%	455.3 MB	3.8 GB	138.5 GB	131.3 GB
35	9f/2d12c7	1747140	NFCORE_METATDENOVO:METATDENOVO:BBMAP_BBDUK (NA1)	COMPLETED	0	2025-02-28 16:15:27.056	2m 31s	2m 31s	682.7%	27.4 GB	42.9 GB	10.4 GB	4.2 GB
36	1d/c399e3	1763347	NFCORE_METATDENOVO:METATDENOVO:SEQTK_MERGEPE (NA1)	COMPLETED	0	2025-02-28 16:17:59.409	5m 42s	5m 40s	106.1%	6.3 MB	14.2 MB	4.2 GB	4.2 GB
21	7c/2fc69f	1746936	NFCORE_METATDENOVO:METATDENOVO:FASTQC_TRIMGALORE:TRIMGALORE (KB1)	COMPLETED	0	2025-02-28 16:15:26.051	13m 4s	13m 3s	737.8%	453.8 MB	3.8 GB	154.9 GB	146.9 GB
