task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
82	38/8f3f05	1747853	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (NA2)	CACHED	0	2023-10-07 03:15:09.011	9.1s	8s	138.6%	39.9 MB	220.9 MB	1.2 GB	5.4 KB
66	32/59360c	1748816	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (NA1)	CACHED	0	2023-10-07 03:15:10.748	25.2s	18s	140.5%	42.9 MB	255.6 MB	942.1 MB	118 KB
83	26/23232b	1758248	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (KB2)	CACHED	0	2023-10-07 03:15:46.888	5.7s	4s	139.0%	39.8 MB	220.9 MB	826.7 MB	5.4 KB
87	62/72459b	1747861	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (KB1)	CACHED	0	2023-10-07 03:15:09.013	1.7s	1s	99.1%	26.8 MB	36 MB	21.8 MB	9.5 MB
79	9d/9315f1	1753928	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (NB1)	CACHED	0	2023-10-07 03:15:35.932	5.9s	5s	136.7%	40 MB	220.9 MB	873.4 MB	5.4 KB
78	cb/96b423	1748823	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (NB2)	CACHED	0	2023-10-07 03:15:10.751	25.2s	21s	143.6%	44.8 MB	255.7 MB	1.1 GB	119.2 KB
76	43/a8210e	1754810	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (KA1)	CACHED	0	2023-10-07 03:15:37.581	1.5s	1s	100.3%	20 MB	31.3 MB	15.9 MB	9.5 MB
85	f4/203066	1757959	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (NB2)	CACHED	0	2023-10-07 03:15:46.110	7.6s	7s	134.7%	40.1 MB	220.9 MB	1.1 GB	5.4 KB
68	fc/895560	1753936	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (KA2)	CACHED	0	2023-10-07 03:15:35.939	10.9s	10s	144.9%	42.7 MB	255.7 MB	546.1 MB	118.5 KB
73	17/0b0a59	1758392	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (NA2)	CACHED	0	2023-10-07 03:15:47.088	24.3s	23s	144.6%	41.7 MB	255.7 MB	1.2 GB	126.9 KB
